time,value
1994-04-01,82.7226
1994-05-01,82.2091
1994-06-01,82.3385
1994-07-01,82.3243
1994-08-01,82.6475
1994-09-01,82.681
1994-10-01,82.6129
1994-11-01,82.607
1994-12-01,82.5932
1995-01-01,83.1795
1995-02-01,83.9211
1995-03-01,83.9726
1995-04-01,84.0432
1995-05-01,83.8849
1995-06-01,84.0514
1995-07-01,83.9947
1995-08-01,84.2609
1995-09-01,84.333
1995-10-01,84.2414
1995-11-01,84.1787
1995-12-01,84.2021
1996-01-01,84.4425
1996-02-01,84.5778
1996-03-01,84.7271
1996-04-01,84.8092
1996-05-01,84.4994
1996-06-01,84.6643
1996-07-01,84.546
1996-08-01,84.7646
1996-09-01,84.814
1996-10-01,84.9491
1996-11-01,84.7929
1996-12-01,84.8601
1997-01-01,85.1435
1997-02-01,85.2927
1997-03-01,85.17
1997-04-01,85.252
1997-05-01,84.9868
1997-06-01,85.0721
1997-07-01,84.9796
1997-08-01,85.1668
1997-09-01,85.1652
1997-10-01,85.1716
1997-11-01,85.1464
1997-12-01,85.1879
1998-01-01,85.1566
1998-02-01,85.2611
1998-03-01,85.1982
1998-04-01,85.2328
1998-05-01,85.0568
1998-06-01,85.158
1998-07-01,85.0435
1998-08-01,85.2857
1998-09-01,85.2177
1998-10-01,85.2007
1998-11-01,85.0625
1998-12-01,85.0443
1999-01-01,85.2187
1999-02-01,85.5067
1999-03-01,85.5961
1999-04-01,85.7389
1999-05-01,85.5465
1999-06-01,85.6469
1999-07-01,85.6686
1999-08-01,86.0925
1999-09-01,86.2552
1999-10-01,86.2543
1999-11-01,86.1721
1999-12-01,86.463
2000-01-01,86.5697
2000-02-01,86.8951
2000-03-01,86.8654
2000-04-01,86.9413
2000-05-01,86.8986
2000-06-01,87.222
2000-07-01,87.2867
2000-08-01,87.0608
2000-09-01,87.4972
2000-10-01,87.4034
2000-11-01,87.8201
2000-12-01,87.7542
2001-01-01,87.6912
2001-02-01,87.5726
2001-03-01,87.7131
2001-04-01,87.9555
2001-05-01,88.433
2001-06-01,88.6005
2001-07-01,88.4664
2001-08-01,87.9757
2001-09-01,88.0878
2001-10-01,87.9543
2001-11-01,88.0721
2001-12-01,88.0395
2002-01-01,88.1485
2002-02-01,88.1457
2002-03-01,88.1599
2002-04-01,88.9207
2002-05-01,89.006
2002-06-01,88.8893
2002-07-01,88.4208
2002-08-01,88.3915
2002-09-01,88.5255
2002-10-01,89.0424
2002-11-01,88.8784
2002-12-01,88.8239
2003-01-01,88.8948
2003-02-01,88.9824
2003-03-01,89.3405
2003-04-01,89.518
2003-05-01,89.3746
2003-06-01,89.3764
2003-07-01,88.6599
2003-08-01,88.8663
2003-09-01,88.995
2003-10-01,89.4464
2003-11-01,89.334
2003-12-01,89.3513
2004-01-01,89.0481
2004-02-01,89.0631
2004-03-01,89.2538
2004-04-01,90.0067
2004-05-01,90.2147
2004-06-01,90.3703
2004-07-01,89.4245
2004-08-01,89.7559
2004-09-01,89.7611
2004-10-01,90.6027
2004-11-01,90.6896
2004-12-01,90.5413
2005-01-01,90.1211
2005-02-01,90.3191
2005-03-01,90.5401
2005-04-01,91.2812
2005-05-01,91.1906
2005-06-01,90.9856
2005-07-01,90.4879
2005-08-01,90.6182
2005-09-01,91.0147
2005-10-01,91.8106
2005-11-01,91.5525
2005-12-01,91.4525
2006-01-01,91.2844
2006-02-01,91.5687
2006-03-01,91.4716
2006-04-01,92.248
2006-05-01,92.4325
2006-06-01,92.4069
2006-07-01,91.7771
2006-08-01,91.9341
2006-09-01,91.7373
2006-10-01,92.0481
2006-11-01,92.0082
2006-12-01,92.0204
2007-01-01,91.3776
2007-02-01,91.5583
2007-03-01,91.6296
2007-04-01,92.6667
2007-05-01,92.8835
2007-06-01,92.9899
2007-07-01,92.4381
2007-08-01,92.3348
2007-09-01,92.4227
2007-10-01,93.2119
2007-11-01,93.6368
2007-12-01,93.8645
2008-01-01,93.5947
2008-02-01,93.7233
2008-03-01,94.0403
2008-04-01,94.7833
2008-05-01,95.5359
2008-06-01,95.6975
2008-07-01,95.2804
2008-08-01,95.0323
2008-09-01,95.1281
2008-10-01,95.6336
2008-11-01,94.9966
2008-12-01,94.5224
2009-01-01,93.7249
2009-02-01,93.9458
2009-03-01,93.6414
2009-04-01,94.4669
2009-05-01,94.6176
2009-06-01,94.7874
2009-07-01,94.1583
2009-08-01,94.2625
2009-09-01,94.2505
2009-10-01,94.8363
2009-11-01,95.0194
2009-12-01,94.7896
2010-01-01,94.6843
2010-02-01,94.8221
2010-03-01,94.9521
2010-04-01,95.7637
2010-05-01,95.6647
2010-06-01,95.2483
2010-07-01,94.5523
2010-08-01,94.5392
2010-09-01,94.5173
2010-10-01,95.0203
2010-11-01,95.2484
2010-12-01,95.2822
2011-01-01,94.9481
2011-02-01,95.3059
2011-03-01,95.9057
2011-04-01,96.0115
2011-05-01,96.0178
2011-06-01,95.7857
2011-07-01,94.9987
2011-08-01,94.7209
2011-09-01,94.9764
2011-10-01,94.9134
2011-11-01,94.7477
2011-12-01,94.6012
2012-01-01,94.1984
2012-02-01,94.4639
2012-03-01,94.9905
2012-04-01,95.0615
2012-05-01,95.0446
2012-06-01,94.7764
2012-07-01,94.3203
2012-08-01,94.2918
2012-09-01,94.5857
2012-10-01,94.7025
2012-11-01,94.392
2012-12-01,94.1902
2013-01-01,93.9444
2013-02-01,94.2219
2013-03-01,94.4266
2013-04-01,94.4584
2013-05-01,94.5623
2013-06-01,94.6552
2013-07-01,94.3177
2013-08-01,94.2498
2013-09-01,94.5333
2013-10-01,94.4608
2013-11-01,94.4673
2013-12-01,94.2534
2014-01-01,93.9955
2014-02-01,94.0889
2014-03-01,94.4293
2014-04-01,94.4943
2014-05-01,94.7711
2014-06-01,94.7022
2014-07-01,94.3477
2014-08-01,94.3173
2014-09-01,94.4505
2014-10-01,94.4488
2014-11-01,94.412
2014-12-01,93.9439
2015-01-01,93.5394
2015-02-01,93.2989
2015-03-01,93.6033
2015-04-01,93.4335
2015-05-01,93.651
2015-06-01,93.7198
2015-07-01,93.1439
2015-08-01,92.9946
2015-09-01,93.0869
2015-10-01,93.1644
2015-11-01,93.0973
2015-12-01,92.7147
2016-01-01,92.3546
2016-02-01,92.5259
2016-03-01,92.7976
2016-04-01,93.1047
2016-05-01,93.239
2016-06-01,93.3692
2016-07-01,92.9549
2016-08-01,92.8615
2016-09-01,92.918
2016-10-01,92.9662
2016-11-01,92.7823
2016-12-01,92.7085
2017-01-01,92.6768
2017-02-01,93.1237
2017-03-01,93.3246
2017-04-01,93.5123
2017-05-01,93.686
2017-06-01,93.5534
2017-07-01,93.261
2017-08-01,93.2912
2017-09-01,93.5238
2017-10-01,93.5806
2017-11-01,93.5126
2017-12-01,93.486
2018-01-01,93.3628
2018-02-01,93.7086
2018-03-01,94.0669
2018-04-01,94.2633
2018-05-01,94.6221
2018-06-01,94.626
2018-07-01,94.4084
2018-08-01,94.393
2018-09-01,94.4493
2018-10-01,94.6161
2018-11-01,94.3748
2018-12-01,94.1325
2019-01-01,93.8857
2019-02-01,94.2508
2019-03-01,94.7526
2019-04-01,94.9308
2019-05-01,95.2223
2019-06-01,95.1941
2019-07-01,94.7027
2019-08-01,94.6931
2019-09-01,94.5893
2019-10-01,94.3766
2019-11-01,94.251
2019-12-01,94.2791
2020-01-01,94.0756
2020-02-01,94.1922
2020-03-01,94.2645
2020-04-01,93.9216
2020-05-01,93.961
2020-06-01,93.9806
2020-07-01,93.8316
2020-08-01,93.8729
2020-09-01,93.8327
2020-10-01,93.8384
2020-11-01,93.6056
2020-12-01,93.5119
2021-01-01,93.5636
2021-02-01,93.7174
2021-03-01,94.0334
2021-04-01,94.2295
2021-05-01,94.4787
2021-06-01,94.5487
2021-07-01,94.4685
2021-08-01,94.7005
2021-09-01,94.717
2021-10-01,95.0037
2021-11-01,95.0404
2021-12-01,94.9436
2022-01-01,95.1062
2022-02-01,95.7331
2022-03-01,96.2772
2022-04-01,96.6306
2022-05-01,97.2587
2022-06-01,97.7491
2022-07-01,97.712
2022-08-01,97.9697
2022-09-01,97.7976
2022-10-01,97.85
2022-11-01,97.8538
2022-12-01,97.6404
2023-01-01,98.2281
2023-02-01,98.9611
2023-03-01,99.1128
2023-04-01,99.1095
2023-05-01,99.3583
2023-06-01,99.4214
2023-07-01,99.2804
2023-08-01,99.4924
2023-09-01,99.4159
2023-10-01,99.5071
2023-11-01,99.2665
2023-12-01,99.3147
2024-01-01,99.4841
2024-02-01,100.1174
2024-03-01,100.1485
2024-04-01,100.4651
2024-05-01,100.7394
2024-06-01,100.7418
2024-07-01,100.5617
2024-08-01,100.5474
2024-09-01,100.2539
2024-10-01,100.1269
2024-11-01,99.9918
2024-12-01,99.9368
2025-01-01,99.8836
2025-02-01,100.4425
2025-03-01,100.4913
2025-04-01,100.4996
2025-05-01,100.6389
2025-06-01,100.8203
2025-07-01,100.7809
2025-08-01,100.7004
2025-09-01,100.4789
2025-10-01,100.223
2025-11-01,100.013
2025-12-01,100
2026-01-01,99.9416
